C1QC	C1QB	4444427	4438900	9606.ENSP00000363770	9606.ENSP00000313967	0	0	0.426	0.927	0.989	0.454	0.900	0.893	0.999
CTNND1	ADAM10	4446884	4434780	9606.ENSP00000382004	9606.ENSP00000260408	0	0	0	0	0	0	0.900	0.291	0.926
GNRH1	NMU	4436220	4435395	9606.ENSP00000276414	9606.ENSP00000264218	0	0	0	0	0	0	0.900	0.295	0.926
RAC1	EFNB1	4441834	4432808	9606.ENSP00000348461	9606.ENSP00000204961	0	0	0	0	0	0	0.900	0.292	0.926
GAD1	STX1A	4442087	4433256	9606.ENSP00000350928	9606.ENSP00000222812	0	0	0	0	0.123	0	0.900	0.232	0.926
YWHAQ	PPP2R2A	4445606	4439736	9606.ENSP00000371267	9606.ENSP00000325074	0	0	0	0	0.061	0.050	0.900	0.271	0.926
PACSIN2	HIP1R	4435223	4434281	9606.ENSP00000263246	9606.ENSP00000253083	0	0	0	0	0	0	0.900	0.297	0.926
ACTN2	DMD	4450086	4442574	9606.ENSP00000443495	9606.ENSP00000354923	0	0	0	0.607	0.086	0	0.900	0.596	0.926
CHRNA7	CHRNA4	4448456	4443489	9606.ENSP00000407546	9606.ENSP00000359285	0	0	0	0.859	0.064	0.186	0.900	0.771	0.926
FYN	PRKACA	4441647	4438521	9606.ENSP00000346671	9606.ENSP00000309591	0	0	0.243	0.595	0.063	0.186	0.900	0.099	0.926
RAB3GAP1	GDI2	4448609	4445338	9606.ENSP00000411418	9606.ENSP00000369538	0	0	0	0	0.062	0	0.900	0.276	0.926
GAD1	CPLX1	4442087	4438141	9606.ENSP00000350928	9606.ENSP00000305613	0	0	0	0	0.235	0	0.900	0.121	0.926
HOMER1	NRXN2	4440558	4435609	9606.ENSP00000334382	9606.ENSP00000265459	0	0	0	0	0.062	0	0.900	0.281	0.926
GRM1	HTR2B	4442566	4434624	9606.ENSP00000354896	9606.ENSP00000258400	0	0	0	0	0	0.057	0.900	0.282	0.926
CTNND1	DLG1	4446884	4441548	9606.ENSP00000382004	9606.ENSP00000345731	0	0	0	0	0.061	0	0.900	0.280	0.926
SYNJ2	EGFR	4441760	4436186	9606.ENSP00000347792	9606.ENSP00000275493	0	0	0	0	0	0	0.900	0.294	0.926
STX2	VAMP7	4446013	4435117	9606.ENSP00000376178	9606.ENSP00000262640	0	0	0	0	0.063	0.314	0.540	0.779	0.926
RAC1	PFN2	4441834	4433759	9606.ENSP00000348461	9606.ENSP00000239940	0	0	0	0	0.049	0.181	0.900	0.164	0.926
ARRB2	MAPK14	4448286	4433482	9606.ENSP00000403701	9606.ENSP00000229795	0	0	0	0	0	0.125	0.900	0.230	0.926
NRXN1	LIN7B	4447208	4433159	9606.ENSP00000385142	9606.ENSP00000221459	0	0	0	0	0.063	0.133	0.900	0.205	0.926
AGRN	PTPRS	4445198	4441987	9606.ENSP00000368678	9606.ENSP00000349932	0	0	0	0	0.095	0	0.900	0.255	0.926
ITPKA	PLCG1	4434777	4433874	9606.ENSP00000260386	9606.ENSP00000244007	0	0	0	0	0.055	0	0.900	0.283	0.926
ITSN1	HIP1R	4445530	4434281	9606.ENSP00000370719	9606.ENSP00000253083	0	0	0	0	0	0.059	0.900	0.278	0.926
AAK1	DNM3	4447381	4442948	9606.ENSP00000386456	9606.ENSP00000356705	0	0	0	0	0.144	0.157	0.900	0.104	0.926
CRHR2	CALCA	4441095	4440295	9606.ENSP00000340943	9606.ENSP00000331746	0	0	0	0	0	0	0.900	0.296	0.926
CDK5R1	PPP1R1B	4439207	4434340	9606.ENSP00000318486	9606.ENSP00000254079	0	0	0	0	0.098	0	0.900	0.255	0.926
RAB11B	RAB33B	4440463	4438227	9606.ENSP00000333547	9606.ENSP00000306496	0	0	0.398	0.850	0.061	0.193	0.900	0.329	0.925
CLU	FGA	4438974	4438214	9606.ENSP00000315130	9606.ENSP00000306361	0	0	0	0	0.061	0	0.900	0.269	0.925
CD3E	PLCG1	4442492	4433874	9606.ENSP00000354566	9606.ENSP00000244007	0	0	0	0	0	0	0.900	0.282	0.925
TMED9	ARFGAP1	4440219	4438945	9606.ENSP00000330945	9606.ENSP00000314615	0	0	0	0	0.118	0.080	0.900	0.186	0.925
ACTB	TUBB2B	4441991	4434727	9606.ENSP00000349960	9606.ENSP00000259818	0	0	0	0	0.085	0.095	0.900	0.208	0.925
GRIK4	DLG1	4449760	4441548	9606.ENSP00000435648	9606.ENSP00000345731	0	0	0	0	0.057	0.261	0.900	0.056	0.925
DNM3	RAB5B	4442948	4442356	9606.ENSP00000356705	9606.ENSP00000353444	0	0	0	0	0.063	0	0.900	0.271	0.925
CCK	NTSR1	4446515	4443554	9606.ENSP00000379472	9606.ENSP00000359532	0	0	0	0	0.062	0	0.900	0.268	0.925
UNC5C	FYN	4448389	4441647	9606.ENSP00000406022	9606.ENSP00000346671	0	0	0	0	0.061	0	0.900	0.269	0.925
PPP3CC	YWHAQ	4446725	4445606	9606.ENSP00000380878	9606.ENSP00000371267	0	0	0	0	0.062	0.262	0.900	0.056	0.925
ITSN1	EFNB2	4445530	4433928	9606.ENSP00000370719	9606.ENSP00000245323	0	0	0	0	0.065	0	0.900	0.269	0.925
PACSIN1	RAB5B	4451827	4442356	9606.ENSP00000484060	9606.ENSP00000353444	0	0	0	0	0.059	0.163	0.900	0.166	0.925
ASAP1	CNGB1	4449524	4434151	9606.ENSP00000429900	9606.ENSP00000251102	0	0	0	0	0	0	0.900	0.285	0.925
CTTN	CTNNB1	4444748	4441426	9606.ENSP00000365745	9606.ENSP00000344456	0	0	0	0	0.061	0	0.900	0.270	0.925
GRM8	ADCY8	4441396	4436671	9606.ENSP00000344173	9606.ENSP00000286355	0	0	0	0	0.118	0	0.900	0.217	0.925
PACSIN1	RAB5C	4451827	4450219	9606.ENSP00000484060	9606.ENSP00000447053	0	0	0	0	0.059	0.163	0.900	0.166	0.925
GRM1	NTS	4442566	4434454	9606.ENSP00000354896	9606.ENSP00000256010	0	0	0	0	0.063	0	0.900	0.264	0.925
SYT9	NRXN2	4439686	4435609	9606.ENSP00000324419	9606.ENSP00000265459	0	0	0	0	0.170	0.063	0.900	0.150	0.925
HRAS	EPHB1	4448459	4446762	9606.ENSP00000407586	9606.ENSP00000381097	0	0	0	0	0.061	0.160	0.900	0.162	0.925
PACSIN1	FCHO2	4451827	4447813	9606.ENSP00000484060	9606.ENSP00000393776	0	0	0	0.556	0.061	0	0.900	0.548	0.925
PACSIN1	RAB5A	4451827	4436053	9606.ENSP00000484060	9606.ENSP00000273047	0	0	0	0	0.059	0.163	0.900	0.166	0.925
CSPG5	GPC1	4445771	4435365	9606.ENSP00000373244	9606.ENSP00000264039	0	0	0	0	0.095	0	0.900	0.247	0.925
RAP1A	CTNNB1	4443371	4441426	9606.ENSP00000358723	9606.ENSP00000344456	0	0	0	0	0.062	0.085	0.900	0.231	0.925
NTF3	STAT3	4447975	4435468	9606.ENSP00000397297	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.283	0.925
GDI2	RAC1	4445338	4441834	9606.ENSP00000369538	9606.ENSP00000348461	0	0	0	0	0.063	0.187	0.900	0.134	0.925
ITSN1	DNAJC6	4445530	4443659	9606.ENSP00000370719	9606.ENSP00000360108	0	0	0	0	0.094	0.085	0.900	0.208	0.925
PACSIN1	DNAJC6	4451827	4443659	9606.ENSP00000484060	9606.ENSP00000360108	0	0	0	0	0.171	0	0.900	0.174	0.925
NEFL	GRIA4	4451641	4436494	9606.ENSP00000482169	9606.ENSP00000282499	0	0	0	0	0.191	0.056	0.900	0.140	0.925
HRAS	CAMK2B	4448459	4446447	9606.ENSP00000407586	9606.ENSP00000379098	0	0	0	0	0.061	0	0.900	0.266	0.925
MYO5A	SNAP23	4446900	4434103	9606.ENSP00000382177	9606.ENSP00000249647	0	0	0	0	0	0.081	0.900	0.251	0.925
RAB5C	DNM3	4450219	4442948	9606.ENSP00000447053	9606.ENSP00000356705	0	0	0	0	0.063	0	0.900	0.271	0.925
RPS19	PSMC2	4450976	4447684	9606.ENSP00000470972	9606.ENSP00000391211	0	0	0	0	0.919	0.064	0	0.084	0.925
RAB5C	ACTR2	4450219	4444985	9606.ENSP00000447053	9606.ENSP00000367220	0	0	0	0	0.199	0.059	0.900	0.131	0.925
LIN7A	SYT1	4450231	4434836	9606.ENSP00000447488	9606.ENSP00000261205	0	0	0	0	0.129	0	0.900	0.211	0.925
RAB5B	PACSIN2	4442356	4435223	9606.ENSP00000353444	9606.ENSP00000263246	0	0	0	0	0.059	0.163	0.900	0.166	0.925
RAC1	WNT5A	4441834	4435460	9606.ENSP00000348461	9606.ENSP00000264634	0	0	0	0	0	0.085	0.900	0.254	0.925
DLGAP2	HOMER2	4448114	4438143	9606.ENSP00000400258	9606.ENSP00000305632	0	0	0	0	0.060	0.084	0.900	0.230	0.924
PAK7	PAK3	4445052	4442408	9606.ENSP00000367686	9606.ENSP00000353864	0	0	0	0.840	0.064	0.177	0.900	0.642	0.924
ITGA2	LAMA5	4437310	4434270	9606.ENSP00000296585	9606.ENSP00000252999	0	0	0	0	0.081	0.157	0.900	0.139	0.924
OPRM1	ADCY8	4447859	4436671	9606.ENSP00000394624	9606.ENSP00000286355	0	0	0	0	0.063	0.060	0.900	0.243	0.924
YES1	PLCG1	4450671	4433874	9606.ENSP00000462468	9606.ENSP00000244007	0	0	0	0.555	0.061	0.185	0.900	0.230	0.924
PPP3CC	SYNJ2	4446725	4441760	9606.ENSP00000380878	9606.ENSP00000347792	0	0	0	0	0.062	0.264	0.900	0	0.924
ITGB3	HRAS	4450406	4448459	9606.ENSP00000452786	9606.ENSP00000407586	0	0	0	0	0.063	0.069	0.900	0.239	0.924
LIN7A	SNAP25	4450231	4434401	9606.ENSP00000447488	9606.ENSP00000254976	0	0	0	0	0.132	0	0.900	0.203	0.924
SYNJ1	HIP1	4448524	4440728	9606.ENSP00000409667	9606.ENSP00000336747	0	0	0	0	0.083	0	0.900	0.239	0.924
RAB5B	VAMP4	4442356	4433662	9606.ENSP00000353444	9606.ENSP00000236192	0	0	0	0	0.063	0	0.900	0.262	0.924
CHRNA7	CHRNA2	4448456	4447196	9606.ENSP00000407546	9606.ENSP00000385026	0	0	0	0.883	0.064	0.186	0.900	0.784	0.924
SYT2	SH3GL3	4442848	4439332	9606.ENSP00000356236	9606.ENSP00000320092	0	0	0	0	0.117	0	0.900	0.211	0.924
PTEN	BCR	4443848	4437968	9606.ENSP00000361021	9606.ENSP00000303507	0	0	0	0	0.061	0	0.900	0.257	0.924
RAB10	YWHAH	4435482	4434076	9606.ENSP00000264710	9606.ENSP00000248975	0	0	0	0	0.182	0.084	0.900	0.112	0.924
NTRK3	CRKL	4442438	4441611	9606.ENSP00000354207	9606.ENSP00000346300	0	0	0	0	0.043	0.262	0.900	0.063	0.924
HTR1B	PENK	4443429	4439673	9606.ENSP00000358963	9606.ENSP00000324248	0	0	0	0	0.096	0	0.900	0.236	0.924
RELA	RPS3	4447098	4436296	9606.ENSP00000384273	9606.ENSP00000278572	0	0	0	0	0.082	0.379	0.720	0.579	0.924
FYN	GSK3B	4441647	4439717	9606.ENSP00000346671	9606.ENSP00000324806	0	0	0	0.562	0	0.123	0.900	0.426	0.924
NRXN2	LIN7B	4435609	4433159	9606.ENSP00000265459	9606.ENSP00000221459	0	0	0	0	0.064	0.133	0.900	0.178	0.924
SYNJ1	VAMP4	4448524	4433662	9606.ENSP00000409667	9606.ENSP00000236192	0	0	0	0	0.063	0.060	0.900	0.241	0.924
SYT1	HIP1R	4434836	4434281	9606.ENSP00000261205	9606.ENSP00000253083	0	0	0	0	0.063	0	0.900	0.258	0.924
NRXN1	LIN7C	4447208	4436274	9606.ENSP00000385142	9606.ENSP00000278193	0	0	0	0	0.063	0.133	0.900	0.178	0.924
RAB5C	NAPA	4450219	4435243	9606.ENSP00000447053	9606.ENSP00000263354	0	0	0	0	0.161	0	0.900	0.173	0.924
SYNJ2	HIP1	4441760	4440728	9606.ENSP00000347792	9606.ENSP00000336747	0	0	0	0	0.083	0	0.900	0.239	0.924
UNC13B	LIN7C	4445066	4436274	9606.ENSP00000367756	9606.ENSP00000278193	0	0	0	0	0.061	0	0.900	0.260	0.924
SYNJ1	PPP3CC	4448524	4446725	9606.ENSP00000409667	9606.ENSP00000380878	0	0	0	0	0.062	0.264	0.900	0	0.924
ITSN1	VAMP2	4445530	4438921	9606.ENSP00000370719	9606.ENSP00000314214	0	0	0	0	0	0	0.900	0.272	0.924
EPHA7	ADAM10	4443294	4434780	9606.ENSP00000358309	9606.ENSP00000260408	0	0	0	0	0.063	0	0.900	0.259	0.924
RAB5B	SYNJ2	4442356	4441760	9606.ENSP00000353444	9606.ENSP00000347792	0	0	0	0	0.054	0.083	0.900	0.227	0.924
RPS13	EEF1A2	4449762	4433003	9606.ENSP00000435777	9606.ENSP00000217182	0	0	0.263	0	0.390	0.800	0	0.257	0.924
PLD1	ADAM10	4441280	4434780	9606.ENSP00000342793	9606.ENSP00000260408	0	0	0	0	0.063	0	0.900	0.258	0.924
LIN7C	NRXN2	4436274	4435609	9606.ENSP00000278193	9606.ENSP00000265459	0	0	0	0	0.063	0.133	0.900	0.178	0.924
CDC42	LAMA5	4446990	4434270	9606.ENSP00000383118	9606.ENSP00000252999	0	0	0	0	0.062	0.050	0.900	0.257	0.924
ACTR2	SYNJ2	4444985	4441760	9606.ENSP00000367220	9606.ENSP00000347792	0	0	0	0	0.069	0.080	0.900	0.219	0.924
FCHO2	SH3GL2	4447813	4445424	9606.ENSP00000393776	9606.ENSP00000369981	0	0	0	0	0	0	0.900	0.271	0.924
CNR1	GNG3	4443334	4437056	9606.ENSP00000358513	9606.ENSP00000294117	0	0	0	0	0.169	0.165	0.900	0	0.924
ARRB1	WNT5A	4448521	4435460	9606.ENSP00000409581	9606.ENSP00000264634	0	0	0	0	0.062	0	0.900	0.250	0.923
ARF1	ANK2	4449926	4441946	9606.ENSP00000440005	9606.ENSP00000349588	0	0	0	0	0.061	0.158	0.900	0.148	0.923
DNAJC6	AP1S1	4443659	4440716	9606.ENSP00000360108	9606.ENSP00000336666	0	0	0	0	0.062	0.185	0.900	0.116	0.923
NTRK3	STAT3	4442438	4435468	9606.ENSP00000354207	9606.ENSP00000264657	0	0	0	0	0	0.124	0.900	0.195	0.923
ENAH	CDH1	4442751	4434944	9606.ENSP00000355809	9606.ENSP00000261769	0	0	0	0	0	0	0.900	0.263	0.923
ARF1	CLTB	4449926	4438496	9606.ENSP00000440005	9606.ENSP00000309415	0	0	0	0	0.064	0.050	0.900	0.242	0.923
FCHO2	SH3KBP1	4447813	4446733	9606.ENSP00000393776	9606.ENSP00000380921	0	0	0	0	0	0	0.900	0.264	0.923
ADRA1A	GRM1	4445417	4442566	9606.ENSP00000369960	9606.ENSP00000354896	0	0	0	0	0	0.057	0.900	0.251	0.923
RAB5A	HIP1R	4436053	4434281	9606.ENSP00000273047	9606.ENSP00000253083	0	0	0	0	0	0.111	0.900	0.206	0.923
SYN2	SLC18A2	4451446	4437493	9606.ENSP00000480050	9606.ENSP00000298472	0	0	0	0	0.086	0	0.900	0.233	0.923
CDC42	DMD	4446990	4442574	9606.ENSP00000383118	9606.ENSP00000354923	0	0	0	0	0.062	0.063	0.900	0.237	0.923
MTOR	BCR	4442490	4437968	9606.ENSP00000354558	9606.ENSP00000303507	0	0	0	0	0.061	0	0.900	0.249	0.923
SRC	RAPSN	4444215	4437523	9606.ENSP00000362680	9606.ENSP00000298854	0	0	0	0	0	0	0.900	0.267	0.923
RAC1	EFNB2	4441834	4433928	9606.ENSP00000348461	9606.ENSP00000245323	0	0	0	0	0	0	0.900	0.271	0.923
CDH13	CDH11	4435831	4435829	9606.ENSP00000268613	9606.ENSP00000268603	0	0	0	0.680	0.111	0	0.900	0.567	0.923
ACTR2	RAB5A	4444985	4436053	9606.ENSP00000367220	9606.ENSP00000273047	0	0	0	0	0.109	0.059	0.900	0.190	0.923
NTF4	STAT3	4450917	4435468	9606.ENSP00000469455	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.267	0.923
GAD1	VAMP2	4442087	4438921	9606.ENSP00000350928	9606.ENSP00000314214	0	0	0	0	0.063	0.075	0.900	0.224	0.923
BZRAP1	PPFIA4	4441559	4436005	9606.ENSP00000345824	9606.ENSP00000272198	0	0	0	0	0.062	0	0.900	0.248	0.923
CRHR2	GNG3	4441095	4437056	9606.ENSP00000340943	9606.ENSP00000294117	0	0	0	0	0.072	0.166	0.900	0.124	0.923
VAMP2	HIP1R	4438921	4434281	9606.ENSP00000314214	9606.ENSP00000253083	0	0	0	0	0.062	0.050	0.900	0.245	0.923
RAB5B	EGFR	4442356	4436186	9606.ENSP00000353444	9606.ENSP00000275493	0	0	0	0	0	0	0.900	0.270	0.923
YWHAQ	CTNNB1	4445606	4441426	9606.ENSP00000371267	9606.ENSP00000344456	0	0	0	0	0.092	0.088	0.900	0.185	0.923
RAB18	RAB5A	4451301	4436053	9606.ENSP00000478479	9606.ENSP00000273047	0	0	0.434	0.833	0.109	0	0.900	0.708	0.923
ADCY8	OPRK1	4436671	4435619	9606.ENSP00000286355	9606.ENSP00000265572	0	0	0	0	0.063	0.060	0.900	0.237	0.923
DNM3	VAMP2	4442948	4438921	9606.ENSP00000356705	9606.ENSP00000314214	0	0	0	0	0.108	0.110	0.900	0.149	0.923
GHRH	ADRB1	4444225	4443292	9606.ENSP00000362716	9606.ENSP00000358301	0	0	0	0	0	0	0.900	0.269	0.923
SYNJ1	ACTR2	4448524	4444985	9606.ENSP00000409667	9606.ENSP00000367220	0	0	0	0	0.063	0.080	0.900	0.219	0.923
ARRB2	RELA	4448286	4447098	9606.ENSP00000403701	9606.ENSP00000384273	0	0	0	0	0	0.261	0.900	0.047	0.923
PICALM	VAMP7	4446137	4435117	9606.ENSP00000377015	9606.ENSP00000262640	0	0	0	0	0.121	0.122	0.900	0.128	0.923
P2RX6	P2RX5	4448819	4433309	9606.ENSP00000416193	9606.ENSP00000225328	0	0	0	0.914	0.060	0.185	0.900	0.896	0.923
EFNA5	EFNB2	4440049	4433928	9606.ENSP00000328777	9606.ENSP00000245323	0	0	0	0.642	0.061	0	0.900	0.633	0.923
MAF1	RHEB	4439210	4435025	9606.ENSP00000318604	9606.ENSP00000262187	0	0	0	0	0.062	0	0.900	0.250	0.923
STX4	STX1A	4439148	4433256	9606.ENSP00000317714	9606.ENSP00000222812	0	0	0	0.912	0	0.219	0.900	0.694	0.923
ITSN1	EFNB1	4445530	4432808	9606.ENSP00000370719	9606.ENSP00000204961	0	0	0	0	0	0	0.900	0.262	0.923
CTNNB1	ADAM10	4441426	4434780	9606.ENSP00000344456	9606.ENSP00000260408	0	0	0	0	0.063	0	0.900	0.248	0.923
ARF1	CLTA	4449926	4433816	9606.ENSP00000440005	9606.ENSP00000242285	0	0	0	0	0.064	0.050	0.900	0.244	0.923
NTF3	PLCG1	4447975	4433874	9606.ENSP00000397297	9606.ENSP00000244007	0	0	0	0	0	0	0.900	0.266	0.923
MTOR	YWHAG	4442490	4438211	9606.ENSP00000354558	9606.ENSP00000306330	0	0	0	0	0.061	0.183	0.900	0.123	0.923
STX4	CDH1	4439148	4434944	9606.ENSP00000317714	9606.ENSP00000261769	0	0	0	0	0	0.101	0.900	0.214	0.923
CALCA	ADORA2B	4440295	4438057	9606.ENSP00000331746	9606.ENSP00000304501	0	0	0	0	0	0	0.900	0.269	0.923
RAC1	CRKL	4441834	4441611	9606.ENSP00000348461	9606.ENSP00000346300	0	0	0	0	0.061	0	0.900	0.247	0.923
CHRM2	SLC18A3	4448086	4444323	9606.ENSP00000399745	9606.ENSP00000363229	0	0	0	0	0.062	0	0.900	0.247	0.923
VAMP2	AP3B1	4438921	4434419	9606.ENSP00000314214	9606.ENSP00000255194	0	0	0	0	0.062	0.137	0.900	0.168	0.923
DNAJC6	HIP1	4443659	4440728	9606.ENSP00000360108	9606.ENSP00000336747	0	0	0	0	0.129	0.098	0.900	0.131	0.922
SYNJ2	VAMP4	4441760	4433662	9606.ENSP00000347792	9606.ENSP00000236192	0	0	0	0	0.063	0.060	0.900	0.223	0.922
CHRNA7	CHRNA9	4448456	4438806	9606.ENSP00000407546	9606.ENSP00000312663	0	0	0	0.875	0.063	0.162	0.900	0.742	0.922
LIN7A	CNTN2	4450231	4440200	9606.ENSP00000447488	9606.ENSP00000330633	0	0	0	0	0.099	0	0.900	0.212	0.922
ADAM10	SNAP23	4434780	4434103	9606.ENSP00000260408	9606.ENSP00000249647	0	0	0	0	0.244	0	0.900	0.058	0.922
SYNJ1	CTTN	4448524	4444748	9606.ENSP00000409667	9606.ENSP00000365745	0	0	0	0	0.049	0	0.900	0.248	0.922
ASAP1	EXOC3	4449524	4449330	9606.ENSP00000429900	9606.ENSP00000425587	0	0	0	0	0.062	0	0.900	0.244	0.922
PSMC2	RPS14	4447684	4447293	9606.ENSP00000391211	9606.ENSP00000385958	0	0	0.246	0	0.899	0.063	0	0	0.922
SLC18A1	SLC32A1	4447513	4433019	9606.ENSP00000387549	9606.ENSP00000217420	0	0	0	0	0.110	0.050	0.800	0.595	0.922
RAB8B	RAB21	4438817	4434846	9606.ENSP00000312734	9606.ENSP00000261263	0	0	0.399	0.873	0.146	0	0.900	0.698	0.922
PIP5K1C	PLCG1	4450809	4433874	9606.ENSP00000466363	9606.ENSP00000244007	0	0	0	0	0.090	0.085	0.900	0.181	0.922
CHRM2	SH3GL2	4448086	4445424	9606.ENSP00000399745	9606.ENSP00000369981	0	0	0	0	0.061	0.242	0.900	0	0.922
P2RX6	P2RX1	4448819	4433319	9606.ENSP00000416193	9606.ENSP00000225538	0	0	0	0.907	0	0.185	0.900	0.893	0.922
EPHB1	SRC	4446762	4444215	9606.ENSP00000381097	9606.ENSP00000362680	0	0	0	0.757	0.077	0.084	0.900	0.672	0.922
CHRM2	OPRK1	4448086	4435619	9606.ENSP00000399745	9606.ENSP00000265572	0	0	0	0.590	0.054	0	0.900	0.537	0.922
AAK1	SYNJ2	4447381	4441760	9606.ENSP00000386456	9606.ENSP00000347792	0	0	0	0	0.097	0.050	0.900	0.207	0.922
ARRB2	F2R	4448286	4439430	9606.ENSP00000403701	9606.ENSP00000321326	0	0	0	0	0	0	0.900	0.256	0.922
RAB11A	RAB21	4434975	4434846	9606.ENSP00000261890	9606.ENSP00000261263	0	0	0.401	0.849	0.113	0	0.900	0.750	0.922
DRD1	GNG3	4446180	4437056	9606.ENSP00000377353	9606.ENSP00000294117	0	0	0	0	0.139	0.165	0.900	0.055	0.922
GDI2	ACTR2	4445338	4444985	9606.ENSP00000369538	9606.ENSP00000367220	0	0	0	0	0.127	0	0.900	0.186	0.922
CHRNA7	CHRNA1	4448456	4434816	9606.ENSP00000407546	9606.ENSP00000261007	0	0	0	0.861	0.063	0.162	0.900	0.645	0.922
PIP5K1C	PTEN	4450809	4443848	9606.ENSP00000466363	9606.ENSP00000361021	0	0	0	0	0	0	0.900	0.260	0.922
SRC	NTRK2	4444215	4436251	9606.ENSP00000362680	9606.ENSP00000277120	0	0	0	0.703	0.061	0	0.900	0.713	0.922
PPFIA4	SYT1	4436005	4434836	9606.ENSP00000272198	9606.ENSP00000261205	0	0	0	0	0.119	0	0.900	0.189	0.922
TUFM	RPS23	4439526	4437320	9606.ENSP00000322439	9606.ENSP00000296674	0.219	0	0	0	0.361	0.802	0	0.308	0.922
SYT7	NRXN2	4450109	4435609	9606.ENSP00000444201	9606.ENSP00000265459	0	0	0	0	0.151	0.063	0.900	0.143	0.922
SH3KBP1	DNM3	4446733	4442948	9606.ENSP00000380921	9606.ENSP00000356705	0	0	0	0	0.061	0.163	0.900	0.127	0.922
NTF4	HRAS	4450917	4448459	9606.ENSP00000469455	9606.ENSP00000407586	0	0	0	0	0	0	0.900	0.258	0.922
UNC5C	SRC	4448389	4444215	9606.ENSP00000406022	9606.ENSP00000362680	0	0	0	0	0.061	0	0.900	0.238	0.922
CTNND1	ACTN1	4446884	4446270	9606.ENSP00000382004	9606.ENSP00000377941	0	0	0	0	0.062	0.064	0.900	0.223	0.922
HRAS	NRG3	4448459	4443888	9606.ENSP00000407586	9606.ENSP00000361214	0	0	0	0	0	0.124	0.900	0.185	0.922
SEC22B	SNAP23	4450710	4434103	9606.ENSP00000463393	9606.ENSP00000249647	0	0	0	0	0.062	0.312	0.540	0.768	0.922
GABRA2	ARHGEF9	4449188	4434304	9606.ENSP00000421828	9606.ENSP00000253401	0	0	0	0	0.090	0	0.900	0.213	0.922
PTEN	DLG1	4443848	4441548	9606.ENSP00000361021	9606.ENSP00000345731	0	0	0	0	0.064	0.454	0	0.859	0.922
RAB18	GDI2	4451301	4445338	9606.ENSP00000478479	9606.ENSP00000369538	0	0	0	0	0.099	0.087	0.900	0.168	0.922
CHRM4	CNR1	4448514	4443334	9606.ENSP00000409378	9606.ENSP00000358513	0	0	0	0	0.085	0	0.900	0.219	0.922
FZD5	GSK3A	4442500	4433221	9606.ENSP00000354607	9606.ENSP00000222330	0	0	0	0	0	0.126	0.900	0.181	0.922
RAB27A	RAB5A	4446527	4436053	9606.ENSP00000379601	9606.ENSP00000273047	0	0	0.440	0.791	0	0	0.900	0.693	0.921
GSK3B	PRKACA	4439717	4438521	9606.ENSP00000324806	9606.ENSP00000309591	0	0	0.251	0.625	0.081	0.523	0.800	0.304	0.921
VAMP2	CACNA1D	4438921	4436764	9606.ENSP00000314214	9606.ENSP00000288139	0	0	0	0	0.061	0	0.900	0.230	0.921
DMD	CHRNA1	4442574	4434816	9606.ENSP00000354923	9606.ENSP00000261007	0	0	0	0	0	0.063	0.900	0.227	0.921
SRC	FGA	4444215	4438214	9606.ENSP00000362680	9606.ENSP00000306361	0	0	0	0	0.062	0.054	0.900	0.218	0.921
FCHO2	VAMP2	4447813	4438921	9606.ENSP00000393776	9606.ENSP00000314214	0	0	0	0	0.056	0	0.900	0.236	0.921
CCK	HTR2B	4446515	4434624	9606.ENSP00000379472	9606.ENSP00000258400	0	0	0	0	0	0	0.900	0.245	0.921
AP1S1	CLTB	4440716	4438496	9606.ENSP00000336666	9606.ENSP00000309415	0	0	0	0	0.110	0.110	0.900	0.129	0.921
YES1	DCC	4450671	4447588	9606.ENSP00000462468	9606.ENSP00000389140	0	0	0	0	0.062	0.162	0.900	0.117	0.921
HRAS	RAP1A	4448459	4443371	9606.ENSP00000407586	9606.ENSP00000358723	0	0	0.445	0.945	0.064	0.186	0.900	0.630	0.921
COL13A1	ITGB1	4446875	4446489	9606.ENSP00000381949	9606.ENSP00000379350	0	0	0	0	0.051	0	0.900	0.237	0.921
GRM1	GNRH1	4442566	4436220	9606.ENSP00000354896	9606.ENSP00000276414	0	0	0	0	0.063	0	0.900	0.231	0.921
SH3GL2	SYT9	4445424	4439686	9606.ENSP00000369981	9606.ENSP00000324419	0	0	0	0	0.230	0	0.900	0.062	0.921
ITGB1	CHRNA1	4446489	4434816	9606.ENSP00000379350	9606.ENSP00000261007	0	0	0	0	0.061	0	0.900	0.232	0.921
EFNA2	EFNB1	4432856	4432808	9606.ENSP00000215368	9606.ENSP00000204961	0	0	0	0.665	0.066	0	0.900	0.608	0.921
JAK2	RAP1A	4445579	4443371	9606.ENSP00000371067	9606.ENSP00000358723	0	0	0	0	0	0.160	0.900	0.143	0.921
MYH10	MYL7	4442375	4433281	9606.ENSP00000353590	9606.ENSP00000223364	0	0	0	0	0.064	0.265	0.600	0.747	0.921
NLGN3	EPB41	4442160	4441504	9606.ENSP00000351591	9606.ENSP00000345259	0	0	0	0	0	0	0.900	0.250	0.921
PAK2	PSMA3	4438909	4432961	9606.ENSP00000314067	9606.ENSP00000216455	0	0	0	0	0.230	0.057	0.900	0	0.921
